country,city,gender,ethnicity,animal_type
China,Waina,Female,Polynesian,rabbit
China,Dengfang,Female,Tohono O'Odham,rabbit
China,Jiangwan,Female,Cheyenne,elephant
Brazil,Coelho Neto,Male,Honduran,rabbit
China,Danchang,Male,Seminole,dog
China,Huaminglou,Female,Apache,dog
Brazil,Palmas,Male,Choctaw,horse
China,Bailang,Female,Latin American Indian,rabbit
China,Qingduizi,Female,Latin American Indian,elephant
China,Pantian,Male,Menominee,horse
China,Yangong,Male,Potawatomi,horse
United States,El Paso,Male,Mexican,horse
United States,Baton Rouge,Male,Bolivian,rabbit
Brazil,Bastos,Female,Tohono O'Odham,horse
United States,Orlando,Female,Thai,dog
China,Tongren,Male,Ute,cat
Brazil,Monte Alto,Female,Uruguayan,dog
China,Zhengcun,Male,Chinese,horse
China,Gaoyu,Male,Chamorro,elephant
China,Sanjiao,Female,Uruguayan,dog
United States,Largo,Male,Aleut,dog
China,Yanjiang,Male,Melanesian,rabbit
Brazil,Itaperuna,Male,Creek,horse
Brazil,Petrolina,Male,Blackfeet,rabbit
China,Xugu,Male,Korean,cat
China,Fuchun,Male,Puget Sound Salish,cat
Brazil,Araucária,Female,Argentinian,elephant
China,Fucun,Female,Puerto Rican,cat
China,Hepingyizu,Female,Costa Rican,cat
China,Ketang,Male,Creek,rabbit
Brazil,Itapecuru Mirim,Male,Cuban,cat
China,Shigou,Male,Potawatomi,rabbit
China,Chenggang,Male,Pueblo,rabbit
China,Yuewan,Female,Argentinian,dog
China,Sangba,Female,Polynesian,horse
China,Heshan,Female,Creek,cat
Brazil,Murici,Female,Filipino,rabbit
China,Huage,Male,Chippewa,rabbit
China,Lianglin,Female,Cherokee,cat
Brazil,Vitória de Santo Antão,Male,Taiwanese,elephant
China,Yishi,Male,Thai,horse
China,Gujun,Female,Salvadoran,dog
Canada,Oliver,Male,Chickasaw,rabbit
Brazil,Cuiabá,Female,Malaysian,rabbit
China,Moguqi,Male,Colville,elephant
China,Huliao,Female,Spaniard,rabbit
China,Hushan,Male,Polynesian,horse
China,Hadabei,Female,White,elephant
China,Yuetang,Female,Korean,horse
Canada,Lions Bay,Male,Kiowa,rabbit
China,Majiao,Male,Cheyenne,rabbit
China,Tuopu,Male,Tohono O'Odham,cat
Brazil,Pindamonhangaba,Male,Delaware,dog
United States,Decatur,Male,Mexican,elephant
United States,Denver,Female,Colville,rabbit
China,Erba,Male,Fijian,horse
China,Nawu,Female,Ute,elephant
United States,Denver,Female,Crow,elephant
China,Honglu,Female,Chinese,horse
China,Yinping,Female,Spaniard,horse
China,Dubu,Female,Choctaw,horse
Brazil,Barcarena,Male,Indonesian,rabbit
China,Xiaolou,Male,Cherokee,horse
China,Shangjie,Male,Tlingit-Haida,horse
Brazil,Armação de Búzios,Male,Menominee,rabbit
China,Jiangfeng,Female,Paraguayan,horse
China,Qingqu,Female,Bolivian,rabbit
China,Donggang,Male,Kiowa,dog
United States,Alexandria,Female,Navajo,dog
United States,Yonkers,Male,Native Hawaiian,horse
Brazil,São Francisco do Conde,Female,American Indian and Alaska Native (AIAN),rabbit
Brazil,Itaí,Male,Filipino,rabbit
China,Shigu,Male,Peruvian,rabbit
China,Sanxixiang,Male,Kiowa,cat
United States,Odessa,Female,Pueblo,rabbit
Brazil,Telêmaco Borba,Female,Japanese,cat
Brazil,Realeza,Female,Houma,cat
China,Nangxian,Female,Cree,cat
China,Gaojian,Male,Nicaraguan,elephant
United States,Cheyenne,Male,Puget Sound Salish,horse
China,Hebeitun,Male,Black or African American,rabbit
China,Changxingbao,Male,Peruvian,dog
China,Rudong,Female,Samoan,elephant
China,Fengkou,Female,Spaniard,horse
China,Aoluguya Ewenke Minzu,Male,Honduran,cat
China,Jiangshi,Male,Melanesian,elephant
United States,Salt Lake City,Female,Comanche,cat
China,Gedian,Male,Sri Lankan,rabbit
China,Ningtang,Male,Costa Rican,elephant
China,Sanlei,Female,Blackfeet,cat
Brazil,União da Vitória,Female,Colombian,dog
Brazil,Itatiba,Female,Venezuelan,horse
China,Henggang,Male,Apache,cat
Brazil,Penápolis,Female,Guamanian,elephant
China,Xinjia,Female,Native Hawaiian and Other Pacific Islander (NHPI),elephant
China,Changjiangbu,Male,Chippewa,cat
China,Tieling,Female,Native Hawaiian and Other Pacific Islander (NHPI),cat
China,Ya’ngan,Female,Polynesian,cat
Canada,Lavaltrie,Male,Guatemalan,rabbit
China,Mijiang,Female,Guatemalan,cat
China,Tangchi,Female,Colville,horse
China,Shipaidong,Male,Lumbee,elephant
Canada,La Sarre,Male,Mexican,dog
China,Xinjiang,Female,Cuban,rabbit
Canada,Calmar,Female,Chilean,dog
China,Jianchang,Female,Malaysian,cat
United States,Phoenix,Female,Ottawa,rabbit
China,Daqiao,Male,Honduran,rabbit
Brazil,Bariri,Female,Iroquois,dog
China,Yanhu,Female,Seminole,cat
Brazil,Maracaju,Male,Korean,rabbit
United States,Seattle,Female,Salvadoran,horse
China,Huangling,Male,White,dog
China,Juexi,Female,Central American,cat
United States,Port Saint Lucie,Male,Delaware,cat
Brazil,Santa Luzia,Female,Blackfeet,rabbit
China,Yushan,Male,Cambodian,dog
China,Changsheng,Male,Latin American Indian,elephant
China,Jinping,Female,Filipino,horse
China,Jiangzhang,Female,Malaysian,horse
China,Wenxian Chengguanzhen,Male,Spaniard,elephant
China,Bangjun,Male,Seminole,horse
Canada,Bridgewater,Female,Colville,horse
Brazil,Portel,Male,Korean,dog
China,Moluo,Male,Latin American Indian,rabbit
China,Minzheng,Male,Cambodian,cat
China,Wanxian,Female,Paiute,dog
China,Tuanjie,Male,American Indian and Alaska Native (AIAN),rabbit
China,Dabu,Female,Alaska Native,elephant
China,Hefu,Female,Indonesian,cat
China,Jiaoyuan,Female,Laotian,horse
United States,San Diego,Female,Choctaw,elephant
Brazil,Diadema,Female,Latin American Indian,rabbit
China,Jinfeng,Female,Navajo,rabbit
China,Nianba,Male,Pakistani,horse
China,Dasongshu,Male,Menominee,dog
China,Hengli,Male,Lumbee,cat
Brazil,Paranaguá,Male,Panamanian,rabbit
Brazil,Abadiânia,Male,Paraguayan,cat
Canada,Dieppe,Male,Sri Lankan,elephant
China,Caihe,Male,Cree,cat
China,Jianlong,Female,Vietnamese,cat
United States,Honolulu,Male,Tlingit-Haida,cat
China,Da’ao,Male,Mexican,dog
China,Xinmin,Female,Menominee,horse
Brazil,Rio Largo,Female,Korean,dog
United States,Port Saint Lucie,Male,Cambodian,elephant
China,Ganjun,Female,Yakama,horse
China,Xiaqiao,Male,Paraguayan,rabbit
United States,Rochester,Female,Mexican,elephant
China,Yingchuan,Female,Ecuadorian,horse
Canada,Boisbriand,Female,Cambodian,dog
China,Dagang,Male,Cherokee,rabbit
China,Xinbei,Male,Central American,dog
China,Qingshi,Male,Creek,horse
China,Baishi,Female,Spaniard,cat
Canada,Kimberley,Male,Sri Lankan,cat
China,Wenquan,Female,Aleut,horse
Brazil,Ribeirópolis,Female,Puerto Rican,elephant
China,Longfengba,Male,Asian Indian,elephant
China,Huashan,Female,American Indian and Alaska Native (AIAN),cat
China,Guancheng,Female,Cuban,cat
United States,Houston,Male,Malaysian,elephant
Canada,Ladysmith,Female,Kiowa,cat
China,Lianghe,Female,Colville,horse
China,Shezhu,Female,Chinese,horse
China,Xiaoguwei,Male,Chinese,cat
China,Xiazhai,Male,Dominican (Dominican Republic),elephant
United States,Greensboro,Female,Salvadoran,horse
China,Xindong,Female,Colville,horse
United States,Chicago,Female,Peruvian,elephant
China,Hengling,Female,Puerto Rican,dog
China,Huangjiazhai,Male,Tongan,dog
United States,Santa Cruz,Female,Choctaw,elephant
China,Gujiang,Female,Taiwanese,dog
China,Wuyao,Female,Menominee,cat
China,Qingyun,Female,Iroquois,rabbit
China,Shipaidong,Male,Sioux,rabbit
China,Xiancun,Female,Blackfeet,dog
China,Qiman,Female,Pima,dog
China,Lufang,Male,Tlingit-Haida,horse
China,Shuijiang,Male,Honduran,horse
China,Beixin,Male,Houma,cat
Brazil,Apucarana,Male,Colombian,elephant
Canada,Repentigny,Male,Yaqui,rabbit
China,Liuji,Male,Comanche,rabbit
China,Longping,Female,Cuban,elephant
United States,Colorado Springs,Male,Dominican (Dominican Republic),rabbit
China,Gusong,Male,Uruguayan,cat
China,Lubao,Female,Menominee,rabbit
China,Taishihe,Male,Latin American Indian,horse
China,Xinjie,Female,Seminole,horse
Brazil,Cruz Alta,Male,Comanche,cat
Brazil,Nanuque,Male,Mexican,rabbit
China,Qingshui,Male,Ottawa,rabbit
China,Changxing,Male,Tlingit-Haida,cat
China,Shuanghekou,Female,Pueblo,horse
China,Xianglong,Male,Hmong,rabbit
China,Luobuqiongzi,Male,Asian,rabbit
China,Liqiao,Male,Choctaw,horse
China,Nyima,Male,Yuman,cat
China,Sansheng,Male,Asian Indian,dog
China,Peicheng,Male,Central American,cat
China,Zhushan,Male,Native Hawaiian,horse
Brazil,Biguaçu,Male,Dominican (Dominican Republic),cat
China,Wangfu,Female,Comanche,dog
China,Yangzhen,Male,Taiwanese,elephant
China,Xiaolukou,Female,Yuman,horse
China,Yingchengzi,Male,Argentinian,cat
China,Dazu,Male,Latin American Indian,elephant
China,Nanxi,Male,Colombian,cat
China,Xuebu,Male,Chamorro,dog
China,Chengqu,Female,Native Hawaiian and Other Pacific Islander (NHPI),dog
China,Longbei,Male,Asian,horse
Canada,Gananoque,Female,Delaware,elephant
China,Wulong,Female,Menominee,cat
China,Taibai,Female,Ottawa,dog
Brazil,Pará de Minas,Female,Taiwanese,rabbit
Brazil,Barreiros,Male,Chippewa,rabbit
China,Shuinanxu,Female,Vietnamese,horse
Brazil,Capim Grosso,Male,Eskimo,horse
China,Wangzuo,Female,Thai,elephant
United States,Washington,Male,Eskimo,cat
China,Sanming,Female,Fijian,cat
Brazil,Itaboraí,Male,Colombian,rabbit
China,Gala,Female,Samoan,elephant
China,Caocun,Female,Spaniard,cat
Brazil,Indaial,Female,Central American,dog
United States,Iowa City,Female,Tongan,elephant
Brazil,Águas Vermelhas,Female,Laotian,horse
China,Huoshaodian,Female,Blackfeet,dog
United States,Young America,Female,Shoshone,horse
China,Xihuaiba,Female,Sioux,horse
China,Linpu,Male,Micronesian,cat
China,Gancheng,Male,Black or African American,cat
Brazil,Acaraú,Female,Lumbee,elephant
China,Hanghuadian,Male,Chilean,rabbit
China,Hengdaohezi,Male,Pueblo,horse
China,Ganfang,Male,Sri Lankan,elephant
China,Xinming,Male,Cherokee,cat
China,Hujiagou,Male,Puerto Rican,rabbit
China,Xinyang,Female,Malaysian,dog
China,Lijia,Female,Cambodian,cat
China,Qingfeng,Female,Cherokee,dog
China,Zhangdian,Male,Chamorro,cat
China,Nanfeng,Female,Yakama,cat
China,Fengniancun,Male,Aleut,elephant
China,Huangling,Male,Chinese,elephant
Brazil,Santo Antônio da Platina,Male,Guamanian,elephant
Brazil,Araraquara,Male,Blackfeet,horse
United States,Pensacola,Female,Kiowa,cat
China,Muyuzi,Female,Samoan,elephant
China,Jingtan,Female,Korean,horse
China,Liangdong,Male,Bolivian,rabbit
Brazil,Salto de Pirapora,Female,Seminole,dog
China,Mozi,Male,Osage,cat
China,Hangji,Male,Paraguayan,elephant
China,Gaoyang,Male,Yakama,rabbit
China,Jinpanling,Male,Dominican (Dominican Republic),rabbit
China,Sumeng,Male,Salvadoran,horse
China,Renhe,Male,Samoan,rabbit
Brazil,Bragança Paulista,Female,Apache,dog
China,Lanhe,Female,Delaware,dog
China,Chengyang,Male,Yuman,horse
China,Jimo,Male,Hmong,horse
China,Caijiang,Male,Melanesian,rabbit
China,Huamu,Male,Central American,dog
China,Sufang,Male,Melanesian,rabbit
China,Taozhou,Male,Yakama,cat
China,Shangpai,Male,Chickasaw,cat
China,Jiyang,Female,Taiwanese,dog
Brazil,Parintins,Female,Sioux,rabbit
China,Xiamao,Female,Honduran,horse
Brazil,Maracanaú,Male,Honduran,cat
China,Qikeshu,Female,Guamanian,dog
China,Yiyang,Male,Houma,elephant
China,Taibao,Male,Pueblo,elephant
United States,Arlington,Male,Honduran,rabbit
China,Simao,Male,Potawatomi,dog
China,Caohezhang,Female,Panamanian,horse
China,Fengshan,Male,Black or African American,elephant
China,Nanling,Male,Pueblo,horse
Canada,Ormstown,Male,Venezuelan,horse
China,Benhong,Female,Aleut,horse
China,Yuxi,Male,Latin American Indian,cat
Brazil,Pinheiro,Male,Houma,horse
China,E’erdun Wula,Female,Indonesian,dog
China,Tongquan,Male,Iroquois,rabbit
China,Jimusa’er,Female,Tohono O'Odham,elephant
Brazil,Caeté,Female,Apache,elephant
China,Dadong,Male,Paiute,rabbit
China,Zumiao,Female,Alaskan Athabascan,horse
Brazil,Caçapava,Male,Chickasaw,elephant
Canada,Morinville,Female,Paiute,rabbit
China,Qiongshan,Male,Venezuelan,rabbit
China,Zhanghua,Male,Tlingit-Haida,rabbit
United States,Irving,Female,Spaniard,dog
China,Jiezi,Male,Ecuadorian,rabbit
Brazil,Maricá,Male,Indonesian,cat
China,Yuxi,Female,Guatemalan,elephant
China,Shache,Male,Korean,elephant
China,Pingdingbu,Female,Colville,dog
China,Bamencheng,Female,Central American,elephant
Brazil,Francisco Morato,Female,Bolivian,horse
China,Linjiang,Male,Uruguayan,elephant
China,Jiangkou,Male,Central American,dog
United States,Charlotte,Male,Menominee,horse
China,Nanmuping,Female,Black or African American,elephant
China,Luo’ao,Female,Paiute,cat
China,Changshan,Male,Menominee,cat
China,Shaoyang,Female,Creek,elephant
China,Yuanqiao,Male,Bolivian,cat
Brazil,Jardim,Male,Bolivian,elephant
China,Lijiaxiang,Female,Yaqui,horse
China,Liangguang,Female,Chinese,dog
China,Yuetang,Female,Samoan,elephant
China,Baitao,Male,Seminole,elephant
United States,Reston,Male,Blackfeet,dog
China,Lubei,Female,Potawatomi,dog
China,Yinchuan,Male,Bolivian,rabbit
China,Xinshui,Female,Bangladeshi,dog
China,Anhai,Female,White,horse
China,Xiangshui,Female,Salvadoran,elephant
Canada,Nicolet,Male,Peruvian,cat
China,Ke’erlun,Female,Chippewa,cat
China,Yafan,Female,Vietnamese,cat
China,Gala,Male,Malaysian,rabbit
China,Sijiqing,Male,Potawatomi,elephant
China,Tonglin,Female,Spaniard,horse
United States,Durham,Female,Apache,horse
China,Xinpu,Male,Colombian,rabbit
China,Jingang,Male,Navajo,rabbit
China,Yashiga,Female,Menominee,rabbit
China,Sancha,Female,Potawatomi,dog
United States,Richmond,Male,Lumbee,horse
China,Yangchun,Female,American Indian and Alaska Native (AIAN),horse
China,Gulou,Male,Black or African American,rabbit
China,Tiepu,Female,Taiwanese,cat
China,Machikou,Male,Menominee,rabbit
China,Si’en,Female,Nicaraguan,rabbit
Brazil,Cerquilho,Male,Salvadoran,elephant
China,Qingguang,Male,Laotian,elephant
China,Yuli,Female,Native Hawaiian,elephant
Brazil,Ipauçu,Female,Paraguayan,dog
Canada,Peace River,Male,Tlingit-Haida,rabbit
China,Hongshunli,Female,Apache,dog
China,Hede,Female,Tohono O'Odham,elephant
China,Xushuguan,Male,Nicaraguan,elephant
Brazil,Armação de Búzios,Female,Panamanian,horse
Brazil,Coxim,Male,Peruvian,elephant
China,Yuejin,Male,Peruvian,rabbit
China,Huazhou,Female,Colombian,rabbit
China,Dongxi,Female,Latin American Indian,horse
Brazil,Pedreira,Female,White,elephant
Canada,Québec,Male,Choctaw,cat
China,Hulitu,Male,Native Hawaiian,elephant
China,Mujiangping,Male,Pueblo,elephant
China,Tanjiaqiao,Female,Crow,dog
China,Xinshao,Male,Native Hawaiian and Other Pacific Islander (NHPI),dog
China,Jianghai,Female,Peruvian,elephant
China,Liangchahe,Male,Chinese,cat
China,Furong,Female,Uruguayan,horse
Brazil,Feijó,Male,Pakistani,elephant
Brazil,São Roque,Female,Pima,rabbit
China,Renxian,Female,Comanche,elephant
United States,Milwaukee,Female,Colombian,cat
China,Liuzhuang,Female,Ecuadorian,horse
China,Panjiang,Female,Thai,horse
China,Zhen’an,Male,Menominee,rabbit
China,Jiaohu,Female,Iroquois,cat
China,Chenzhuang,Male,Honduran,rabbit
China,Xinxing,Male,Pakistani,horse
China,Guodu,Male,Thai,dog
Brazil,Jaguaquara,Female,Asian Indian,rabbit
Canada,Whitehorse,Male,Ecuadorian,dog
Brazil,Itapemirim,Female,Blackfeet,cat
China,Tianchi,Male,Vietnamese,elephant
Brazil,Aquidauana,Male,Blackfeet,dog
China,Guanshan,Female,Kiowa,rabbit
China,Panjiang,Female,Ottawa,rabbit
China,Huangtu,Female,Eskimo,elephant
China,Qingyun,Male,Peruvian,rabbit
China,Xinsheng,Female,Latin American Indian,dog
United States,Austin,Male,Navajo,elephant
China,Songjiang,Female,Mexican,dog
China,Longtan,Male,Nicaraguan,rabbit
United States,Tyler,Male,Colville,dog
China,Liujia,Male,Hmong,elephant
China,Majiang,Female,Salvadoran,cat
China,Suocheng,Female,Micronesian,elephant
China,Dalazi,Female,Honduran,rabbit
China,Jiulongshan,Male,Cuban,rabbit
China,Danan,Female,Colombian,rabbit
China,Lijiang,Female,Sri Lankan,elephant
China,Longtan,Male,Central American,dog
China,Xiaba,Male,Ute,rabbit
China,Yinyang,Female,Asian,cat
China,Shangtuhai,Male,Paiute,cat
China,Rawa,Female,American Indian,dog
Brazil,São Gabriel,Male,Spaniard,rabbit
China,Jieguanting,Female,Lumbee,horse
Brazil,Itatuba,Female,Eskimo,elephant
China,Shitun,Male,Choctaw,horse
China,Lijia,Male,Yaqui,cat
China,Huilong,Male,Venezuelan,dog
China,Quchi,Female,Paraguayan,elephant
China,Bijie,Female,Dominican (Dominican Republic),cat
China,Wanfu,Female,Samoan,horse
China,Xianlin,Male,American Indian,cat
China,Xiadu,Male,Tlingit-Haida,cat
Brazil,Pirapora,Female,Sri Lankan,horse
China,Shiye,Male,Polynesian,elephant
China,Songshu,Male,Cheyenne,rabbit
China,Shijia,Female,Cheyenne,elephant
China,Sigou,Female,Hmong,cat
China,Helong,Male,Cambodian,rabbit
China,Haolibao,Male,Asian Indian,dog
China,Huangcun,Female,Bolivian,dog
China,Jiachuan,Female,Filipino,rabbit
Brazil,Criciúma,Male,Menominee,cat
China,Gejiu,Female,Navajo,elephant
United States,Seattle,Female,Indonesian,elephant
China,Mabu,Male,Navajo,elephant
China,Yongdeng Chengguanzhen,Female,Korean,horse
China,Qiashui,Female,Pueblo,rabbit
China,Sandaogou,Female,Cuban,cat
China,Huapi,Male,Paiute,horse
China,Longmenfan,Male,Alaska Native,cat
China,Maxiao,Male,Dominican (Dominican Republic),elephant
China,Xindian,Female,Indonesian,horse
China,Hongyuan,Female,Chickasaw,dog
United States,Shreveport,Male,Tohono O'Odham,dog
China,Baishui,Female,Central American,dog
China,Huwan,Male,Paiute,cat
China,Xingong,Male,Aleut,rabbit
China,Zhanghua,Female,Pueblo,rabbit
China,Hanjiashu,Male,Ecuadorian,elephant
Brazil,Pilar,Female,Black or African American,elephant
Brazil,Machado,Male,Cuban,horse
United States,Greensboro,Male,Menominee,rabbit
China,Meipu,Male,Shoshone,cat
China,Zhu’ao,Female,Choctaw,horse
China,Sanjiang,Male,Uruguayan,dog
China,Baikouquan,Male,Eskimo,cat
China,Geyuan,Female,Asian,elephant
China,Leping,Male,Ottawa,cat
China,Liushi,Male,Choctaw,cat
China,Nuoxizhi,Male,Laotian,horse
China,Taifu,Female,Ecuadorian,elephant
China,Yangqiaodian,Male,Panamanian,horse
China,Fuli,Female,Kiowa,horse
China,Caohe,Male,Blackfeet,rabbit
Brazil,Araçatuba,Female,Peruvian,elephant
Brazil,Itaperuçu,Male,Latin American Indian,elephant
Brazil,Arari,Male,Chamorro,rabbit
United States,San Antonio,Male,Cherokee,rabbit
China,Maoyang,Male,Potawatomi,cat
China,Dongting,Male,Argentinian,elephant
United States,Alexandria,Male,Melanesian,horse
China,Shengshan,Male,Korean,dog
China,Zhengguo,Male,Guatemalan,elephant
China,Ducheng,Female,Alaska Native,dog
Brazil,Pirapora,Female,Honduran,dog
China,Jiguan,Female,Venezuelan,elephant
China,Foshan,Male,Bangladeshi,rabbit
China,Heshui,Male,Guatemalan,cat
China,Zhantang,Female,Sri Lankan,elephant
China,Jiangya,Female,Chickasaw,rabbit
China,Wanying,Female,Panamanian,cat
China,Heilongkou,Male,Chilean,rabbit
China,Jinzao,Male,Samoan,dog
China,Lingcheng,Male,Pima,cat
China,Sai’erlong Xiang,Female,Puerto Rican,rabbit
Canada,Woodstock,Male,White,rabbit
United States,Pueblo,Male,Malaysian,rabbit
China,Xianyuan,Female,Central American,dog
China,Hengshi,Female,Peruvian,cat
China,Pingshui,Female,Choctaw,cat
China,Pingdingbu,Female,Malaysian,rabbit
China,Biyong,Male,Choctaw,cat
China,Xingou,Male,Central American,elephant
Brazil,Ipu,Male,Yuman,dog
China,Baisha,Male,Ottawa,elephant
China,Songhu,Female,Japanese,horse
China,Huacao,Female,Peruvian,cat
United States,Phoenix,Female,Native Hawaiian,cat
United States,Lincoln,Female,Korean,rabbit
Brazil,Arcos,Male,Asian,cat
China,Zhongshan Donglu,Female,Houma,cat
China,Zongjia,Male,Alaska Native,elephant
Canada,Invermere,Male,Melanesian,cat
China,Huazhuang,Male,Central American,dog
Brazil,Campos Sales,Male,Cheyenne,elephant
Canada,Beausejour,Female,Hmong,horse
China,Fuhe,Male,Creek,dog
United States,New York City,Male,Bolivian,cat
